sample_id,Proceso electoral y pluralismo,Funcionamiento del gobierno,Participación política,Cultura política,Libertades civiles,overall_score,data_status
875,8.966174990801248,6.015508740736161,5.2351962332630215,2.892402154029348,6.290717881170223,5.880000000000001,modeled_latent_ensemble
876,9.020473114709217,6.16514275367185,5.037576344806633,2.8294102906513756,6.347397496160926,5.880000000000001,modeled_latent_ensemble
877,8.917522070751772,6.049607544671699,5.126632303970725,2.873517178010253,6.432720902595553,5.880000000000001,modeled_latent_ensemble
878,8.998127250110276,6.120959791277065,4.9762416970226,2.68836159680852,6.61630966478154,5.880000000000001,modeled_latent_ensemble
879,8.9096889264451,6.179070901093395,5.0607122785401035,2.578892724366293,6.671635169555111,5.88,modeled_latent_ensemble
880,8.910436794425284,6.196897541593309,5.247066704661919,2.8005330953992646,6.245065863920225,5.88,modeled_latent_ensemble
881,8.990169271362294,6.108951472493446,5.151980878636828,2.7165155450593192,6.432382832448113,5.880000000000001,modeled_latent_ensemble
882,8.904906210366383,5.951921819139131,5.123837123830355,3.048734125545721,6.370600721118411,5.880000000000001,modeled_latent_ensemble
883,8.857718043638602,5.982867127506018,4.886157468002628,3.2224273035612683,6.450830057291484,5.88,modeled_latent_ensemble
884,8.784812557606932,6.071779887547066,4.978938227757053,3.132755857593449,6.431713469495502,5.880000000000001,modeled_latent_ensemble
885,8.752085041781351,5.947380606437261,4.888440264396528,3.450210066605341,6.36188402077952,5.880000000000001,modeled_latent_ensemble
886,8.89168689750673,5.961462134106991,5.195554192338873,3.058926193530588,6.292370582516818,5.88,modeled_latent_ensemble
887,8.928330252641734,6.006797824740812,5.022519068038408,2.862413145080993,6.579939709498054,5.880000000000001,modeled_latent_ensemble
888,8.958827729180095,6.171511147230112,5.111978649230831,2.5966398997091176,6.561042574649846,5.880000000000001,modeled_latent_ensemble
889,8.972296520635954,6.03286123382412,5.141941565989599,2.9678621018713063,6.285038577679022,5.880000000000001,modeled_latent_ensemble
890,9.027840689332287,6.006148903840253,5.054950713047111,2.883939637704565,6.427120056075785,5.88,modeled_latent_ensemble
891,8.781012988376107,6.0185571513065526,4.953004451418327,3.1424965864180656,6.50492882248095,5.880000000000001,modeled_latent_ensemble
892,8.98231684395314,6.0569952951145565,4.952309582359672,2.758332101616026,6.650046176956607,5.880000000000001,modeled_latent_ensemble
893,8.977758252587597,6.078048595842641,5.042119221993923,2.920134517324326,6.381939412251515,5.88,modeled_latent_ensemble
894,8.826794628637053,5.91948538018111,5.094362651820376,3.391067190274861,6.168290149086601,5.88,modeled_latent_ensemble
895,8.777587850827675,6.013640336417498,4.85229937139137,3.5158814148276853,6.240591026535773,5.88,modeled_latent_ensemble
896,8.973709259130688,6.1643116643921845,5.302411963036387,2.691171214486228,6.268395898954514,5.880000000000001,modeled_latent_ensemble
897,8.857251645779774,6.142478646848705,5.0684224150531065,2.9211131656817133,6.410734126636702,5.88,modeled_latent_ensemble
898,8.858410707268053,6.047356257124611,4.870563170776586,3.280260124632072,6.343409740198678,5.880000000000001,modeled_latent_ensemble
899,8.882584421648467,6.1591632186207255,4.889606287408725,3.1248528006466345,6.34379327167545,5.880000000000001,modeled_latent_ensemble
900,8.995125329502471,5.989560475608505,5.104819132627213,2.9792015603746336,6.331293501887178,5.880000000000001,modeled_latent_ensemble
901,8.839608306225209,6.026188217268868,5.163717049432292,3.074715619044422,6.295770808029211,5.880000000000001,modeled_latent_ensemble
902,8.802597040207312,6.035198825108647,4.872858519288491,3.343950649379464,6.345394966016089,5.880000000000001,modeled_latent_ensemble
903,8.87928098986085,6.071526857190791,5.036029776698597,3.0554424979493153,6.357719878300446,5.880000000000001,modeled_latent_ensemble
904,8.897797140868978,6.009877545158847,4.966178255221823,3.0082829130800235,6.5178641456703295,5.880000000000001,modeled_latent_ensemble
905,8.791152340370656,5.8995425796916425,5.043534794428532,3.171622373663893,6.4941479118452765,5.88,modeled_latent_ensemble
906,8.96469539640787,6.106357981481507,5.2179207545871575,2.7046935082731216,6.406332359250346,5.880000000000001,modeled_latent_ensemble
907,8.81318902808129,5.866992499367068,5.0861864856689785,3.3780025762432975,6.255629410639367,5.88,modeled_latent_ensemble
908,8.757288371844574,6.041351726224092,4.802490493698614,3.5654052484886583,6.233464159744063,5.880000000000001,modeled_latent_ensemble
909,9.02305359106285,6.1402931148052,4.964502005075028,2.897948871322576,6.37420241773435,5.880000000000001,modeled_latent_ensemble
910,8.896774097942812,6.024923954269238,4.988656913937883,3.055311425962344,6.434333607887725,5.880000000000001,modeled_latent_ensemble
911,8.863670848662235,6.18918166281985,5.048669235982187,2.7310455455139544,6.567432707021776,5.880000000000001,modeled_latent_ensemble
912,8.772965238823824,5.874728576439931,5.1003860836099335,3.0922576400715465,6.559662461054767,5.880000000000001,modeled_latent_ensemble
913,8.950933367172793,5.961857061802538,5.183768990941878,2.973633261006133,6.329807319076659,5.88,modeled_latent_ensemble
914,8.883030276539891,5.927937406486631,5.222686795932821,2.780700029087528,6.585645491953129,5.88,modeled_latent_ensemble
915,8.78179060020631,5.920445378768477,5.188207998028066,3.3014239874544646,6.208132035542683,5.88,modeled_latent_ensemble
916,8.830919951687001,5.9064841032247966,4.940114313983978,3.427298854893576,6.295182776210651,5.880000000000001,modeled_latent_ensemble
917,8.72898600302309,5.974739849070195,4.9600490076261385,3.5011194384999214,6.235105701780656,5.88,modeled_latent_ensemble
918,8.943114512339937,6.11397376477001,5.066401576044076,2.857894211942999,6.418615934902979,5.88,modeled_latent_ensemble
919,8.99558879210279,6.070009465057141,5.297938594588364,2.60288209515793,6.433581053093775,5.88,modeled_latent_ensemble
920,8.889494296347607,6.141012879603765,5.290885329331119,2.4928855447727045,6.585721949944807,5.88,modeled_latent_ensemble
921,8.81035920565853,5.973652355314393,5.119489196050455,2.8312254471527907,6.665273795823833,5.880000000000001,modeled_latent_ensemble
922,8.9973320301231,5.938295304513725,4.807237386595357,3.334618997973318,6.3225162807945,5.88,modeled_latent_ensemble
923,8.955050224518166,6.135102309517966,5.088675664640842,2.5403037644903774,6.680868036832649,5.880000000000001,modeled_latent_ensemble
924,8.812512682895704,6.060211909600288,5.214736138376254,2.7386317187263427,6.573907550401413,5.88,modeled_latent_ensemble
925,8.75629629221112,5.868210519648068,5.012169121314752,3.362943625570785,6.400380441255276,5.880000000000001,modeled_latent_ensemble
926,8.971922273196624,6.0150981312012926,5.263950130175573,2.6649415457524412,6.484087919674072,5.880000000000001,modeled_latent_ensemble
927,8.886286831094523,6.012352535180709,5.116038765375704,3.016928429076818,6.368393439272248,5.88,modeled_latent_ensemble
928,8.939305269147082,6.056857243047297,5.15105475617894,2.685732038606695,6.567050693019987,5.88,modeled_latent_ensemble
929,9.003929675975161,6.060158299813303,5.061599601671908,2.8496016846609082,6.424710737878722,5.880000000000001,modeled_latent_ensemble
930,9.008499535235279,6.137940982888584,5.314490899566368,2.5117909384847867,6.427277643824983,5.880000000000001,modeled_latent_ensemble
931,8.76525791753824,5.999090653488673,5.105828705915469,3.2628699222879263,6.266952800769693,5.88,modeled_latent_ensemble
932,8.791641971075784,5.865789178144442,5.103562172439536,3.3505445737400845,6.288462104600156,5.880000000000001,modeled_latent_ensemble
933,8.800944220533164,5.876116873478743,5.001698599470237,3.2631242638876232,6.458116042630233,5.880000000000001,modeled_latent_ensemble
934,8.958930021212147,5.884843276281777,5.262062176860838,3.0672310765740187,6.22693344907122,5.88,modeled_latent_ensemble
935,8.74902423885959,5.914444607247779,5.293116467216798,2.9831858681620744,6.46022881851376,5.880000000000001,modeled_latent_ensemble
936,8.902725842895661,6.025372698154581,5.075742558083552,3.048345060194834,6.347813840671374,5.880000000000001,modeled_latent_ensemble
937,8.982694751239896,5.9469457195657345,5.20106721942794,2.828448742535845,6.440843567230585,5.88,modeled_latent_ensemble
938,8.770504042073393,6.053266901872406,5.0299662982184445,3.086275934489457,6.4599868233463,5.88,modeled_latent_ensemble
939,8.891280638176246,5.979418984690644,5.317067252688575,2.862393512798136,6.349839611646401,5.880000000000001,modeled_latent_ensemble
940,8.961978077431958,6.0018739943762185,4.977893359879371,3.0597889076230307,6.398465660689423,5.88,modeled_latent_ensemble
941,8.908996931365245,5.977800812585716,5.229069627286024,2.8746815538578567,6.40945107490516,5.880000000000001,modeled_latent_ensemble
942,9.036660141895855,6.168701012104902,4.9928257346176235,2.603480394837804,6.598332716543817,5.88,modeled_latent_ensemble
943,8.86961112614594,6.182463499080596,5.123384973087024,3.0708871110366687,6.153653290649773,5.88,modeled_latent_ensemble
944,8.893459145653866,6.1164666554063745,5.073584388342861,2.964961639397413,6.351528171199487,5.880000000000001,modeled_latent_ensemble
945,9.006380239918817,6.148532793725166,5.1209036919030515,2.4915889012328316,6.632594373220136,5.880000000000001,modeled_latent_ensemble
946,8.818343936675042,6.050276169198673,5.1730724916219515,2.886945114707253,6.471362287797082,5.880000000000001,modeled_latent_ensemble
947,8.992864694697632,6.031433644425841,5.096365539587142,3.06193556852519,6.217400552764197,5.880000000000001,modeled_latent_ensemble
948,8.911368473067823,6.082552341705087,5.022341812430536,2.929549793947588,6.454187578848967,5.88,modeled_latent_ensemble
949,8.931824438558223,6.132917661898405,5.1050699253797,2.784786429929026,6.445401544234647,5.880000000000001,modeled_latent_ensemble
950,8.864810724306238,5.950797966897198,5.063603395319109,3.012172248594521,6.508615664882935,5.880000000000001,modeled_latent_ensemble
951,9.018917561140881,6.137863826732742,5.108437213619915,2.545548797045996,6.589232601460466,5.88,modeled_latent_ensemble
952,8.877260554658909,5.871095796467142,5.135108230029664,3.184945716640572,6.331589702203713,5.880000000000001,modeled_latent_ensemble
953,8.91928839745296,6.081084387059709,4.817850769861368,3.202708583474646,6.3790678621513175,5.88,modeled_latent_ensemble
954,9.017177574506237,6.143217841919839,5.218733258210206,2.4356616778441675,6.585209647519552,5.88,modeled_latent_ensemble
955,8.959536243337068,6.18936524908185,5.26662831361462,2.7474966817363216,6.236973512230142,5.880000000000001,modeled_latent_ensemble
956,8.745824742150504,5.935862463499175,4.996108701516494,3.518048156591579,6.204155936242248,5.88,modeled_latent_ensemble
957,8.800451141122679,6.050125726072874,4.83151333937253,3.1183520601544874,6.599557733277432,5.880000000000001,modeled_latent_ensemble
958,8.943741874663287,6.032352221186939,5.246144133076871,2.6931293983409565,6.484632372731948,5.880000000000001,modeled_latent_ensemble
959,8.821184112352448,5.9875224109968626,5.127334896503048,3.168376681890691,6.295581898256951,5.880000000000001,modeled_latent_ensemble
960,8.961927707365724,6.067345619161369,5.04553565103647,2.883414172813866,6.441776849622572,5.88,modeled_latent_ensemble
961,8.776360319097378,5.943316251870949,5.015714396027932,3.2074921956457656,6.457116837357975,5.880000000000001,modeled_latent_ensemble
962,9.022462903738226,5.919479393526279,4.976062491631712,2.9996431128626377,6.482352098241147,5.880000000000001,modeled_latent_ensemble
963,8.833959019149518,6.085214638629023,5.086097197451962,3.1966629790753416,6.198066165694157,5.880000000000001,modeled_latent_ensemble
964,9.009402458038467,6.060261152527893,5.073576978100162,2.7218916134821605,6.534867797851319,5.880000000000001,modeled_latent_ensemble
965,8.867886075519928,5.986440503643317,5.084914535004951,3.180376768586362,6.280382117245443,5.880000000000001,modeled_latent_ensemble
966,8.856025222143831,6.106398355696129,5.150751860209209,2.832689971554866,6.454134590395966,5.880000000000001,modeled_latent_ensemble
967,9.006382307044408,5.9533883292547625,5.141406215853277,3.032611828358931,6.2662113194886215,5.880000000000001,modeled_latent_ensemble
968,8.999750623924845,6.081531559979954,4.986364594309852,2.6473502873325447,6.685002934452807,5.880000000000001,modeled_latent_ensemble
969,8.91726218060089,6.007252110032356,5.023892459347864,2.953719887785202,6.4978733622336895,5.880000000000001,modeled_latent_ensemble
970,8.93060562017727,6.055367897036859,4.998106241789663,2.9634163153233524,6.452503925672857,5.880000000000001,modeled_latent_ensemble
971,8.805720945639543,5.915218057506642,5.2014763373720685,3.024309262917439,6.453275396564308,5.88,modeled_latent_ensemble
972,8.9083075268334,5.951632673894764,5.159493402720245,3.131760612648957,6.248805783902634,5.88,modeled_latent_ensemble
973,8.823491035590077,5.995833631121795,5.1186311353688065,3.1681570093612215,6.2938871885581,5.88,modeled_latent_ensemble
974,8.871260132328297,5.958092140102991,5.339201071804192,3.0119964321381665,6.219450223626355,5.88,modeled_latent_ensemble
975,8.930769547708797,6.001484876141633,5.127754225657545,2.827711407277425,6.512279943214603,5.88,modeled_latent_ensemble
976,8.949410007014347,6.031806584393006,5.213563849379607,2.7718786840216407,6.4333408751914005,5.880000000000001,modeled_latent_ensemble
977,8.938697539991992,6.084917704916448,4.92734858856962,3.1328078009557725,6.316228365566168,5.88,modeled_latent_ensemble
978,8.926094128607184,5.977155886667404,5.190810175045234,2.801548893045575,6.504390916634604,5.88,modeled_latent_ensemble
979,8.91358757265733,6.1025171324131735,5.242369128849735,2.7437906271742794,6.397735538905483,5.880000000000001,modeled_latent_ensemble
980,8.894027043354258,6.0753347851655795,4.951874771854772,2.9123701687896237,6.566393230835767,5.880000000000001,modeled_latent_ensemble
981,8.97972951251857,5.927986865281969,5.049655443336865,3.0197141362380977,6.422914042624499,5.88,modeled_latent_ensemble
982,8.932854713670118,6.2043888748621105,5.045335244369983,2.7237701936865184,6.493650973411273,5.880000000000001,modeled_latent_ensemble
983,8.874317640699537,6.082954373934301,4.866382487957623,3.314977183143009,6.261368314265531,5.880000000000001,modeled_latent_ensemble
984,8.883308008996467,6.0204681370791695,4.833517651320852,3.4877632147161695,6.174942987887341,5.88,modeled_latent_ensemble
985,8.913570303248928,6.029486706516246,5.332050491711712,2.766329464953051,6.358563033570063,5.88,modeled_latent_ensemble
986,8.836263214320565,5.962875564735992,5.091751416222183,2.9198597611261183,6.589250043595142,5.880000000000001,modeled_latent_ensemble
987,8.934630710033915,5.953294357513657,4.9985064672349555,3.102365748898557,6.4112027163189165,5.88,modeled_latent_ensemble
988,8.846935737715627,5.971563676484163,4.887544505367504,3.3881599384021133,6.3057961420305935,5.88,modeled_latent_ensemble
989,8.725433117745077,6.120910513281819,4.861564013385545,3.4229999254926433,6.269092430094918,5.880000000000001,modeled_latent_ensemble
990,8.886039511362151,6.022604077371485,5.125224410180199,3.1189375632435943,6.247194437842572,5.880000000000001,modeled_latent_ensemble
991,8.926924035041129,6.103510555813027,5.062532311497267,2.731019655105082,6.576013442543497,5.880000000000001,modeled_latent_ensemble
992,8.850361364710666,5.989441818937311,4.861546228922473,3.1677982376893716,6.5308523497401785,5.880000000000001,modeled_latent_ensemble
993,8.858695856563143,6.014289977847133,5.259096791745504,2.887116530530261,6.38080084331396,5.88,modeled_latent_ensemble
994,9.017405367833303,6.146378848552031,4.987775983815195,2.868310502573224,6.380129297226248,5.88,modeled_latent_ensemble
995,8.898349661122774,6.173567193360399,5.022935465383682,2.853935710177392,6.451211969955754,5.880000000000001,modeled_latent_ensemble
996,9.026354176658346,6.14972454189166,5.169646776449494,2.5319423984899885,6.522332106510512,5.88,modeled_latent_ensemble
997,8.825212545568265,5.946724942884274,5.215501049781844,2.767850467771694,6.6447109939939235,5.880000000000001,modeled_latent_ensemble
998,8.84302615918706,5.893546942459054,5.109786796141021,3.018882017126358,6.534758085086507,5.88,modeled_latent_ensemble
999,8.901855957806223,6.03873019601262,5.004105306231957,3.0076640912983823,6.447644448650818,5.88,modeled_latent_ensemble
1000,8.900435401768423,5.932119973990052,5.17657092924471,3.0601978750542855,6.33067581994253,5.880000000000001,modeled_latent_ensemble
1001,8.810869959780046,6.04552376007688,5.15048805876477,3.242089763652216,6.151028457726088,5.880000000000001,modeled_latent_ensemble
1002,8.988920042953898,6.177054477330365,5.216700393246779,2.3389717326153403,6.678353353853619,5.880000000000001,modeled_latent_ensemble
1003,8.850431559484367,5.916132761145126,5.138235848938251,3.2041720865091547,6.291027743923102,5.88,modeled_latent_ensemble
1004,8.867811428825926,6.139554344121982,4.866646060557938,2.9596086880128083,6.566379478481347,5.88,modeled_latent_ensemble
1005,8.955458781216686,5.8624398944776495,4.932253905100363,3.12549508673173,6.524352332473573,5.880000000000001,modeled_latent_ensemble
1006,8.733290037122485,6.0026978705413025,4.933061481437256,3.48889949619013,6.242051114708828,5.880000000000001,modeled_latent_ensemble
1007,8.851888912999227,6.038838284863724,5.085788403445163,2.9422460453733605,6.481238353318527,5.880000000000001,modeled_latent_ensemble
1008,8.82803765660797,6.010654712438052,5.025189999215646,3.195305904153866,6.340811727584466,5.880000000000001,modeled_latent_ensemble
1009,8.781294871616135,5.980723856038126,5.178581381830851,2.984539352300035,6.4748605382148545,5.880000000000001,modeled_latent_ensemble
1010,8.941513019894842,5.993216972140716,5.152150860825073,2.996208124564867,6.316911022574503,5.88,modeled_latent_ensemble
1011,8.825979433056204,6.091559528445025,5.003360099081538,2.9522622109668664,6.526838728450368,5.880000000000001,modeled_latent_ensemble
1012,8.859344017499847,5.926327439316382,5.164156977908538,3.0143146560675818,6.4358569092076525,5.88,modeled_latent_ensemble
1013,8.981724720015409,5.99607412977602,5.16891333060959,2.6590288775427053,6.594258942056276,5.880000000000001,modeled_latent_ensemble
1014,8.901565688743402,6.147729684701205,5.28123284421642,2.529049260938009,6.5404225214009655,5.880000000000001,modeled_latent_ensemble
1015,9.025046672137377,6.046475421248397,4.868322362195838,2.9440813093312634,6.516074235087127,5.880000000000001,modeled_latent_ensemble
1016,8.89577155707964,6.061715308897072,4.834548675750769,3.315193256208086,6.2927712020644355,5.880000000000001,modeled_latent_ensemble
1017,8.836125258032338,6.036087655175681,4.994480659459751,2.9742696425464605,6.5590367847857705,5.880000000000001,modeled_latent_ensemble
1018,8.94031207460487,5.9036787458421305,4.937794629086759,3.2705748425046055,6.347639707961635,5.88,modeled_latent_ensemble
1019,8.867533391904544,6.02673447851104,5.031523897317376,3.2769920942096933,6.197216138057348,5.88,modeled_latent_ensemble
1020,8.980152312524536,6.0746171388660954,5.106156309589853,3.0079784067046735,6.231095832314843,5.88,modeled_latent_ensemble
1021,8.830286634502386,6.133038681223126,5.032192837943114,2.8689654981538033,6.535516348177573,5.880000000000001,modeled_latent_ensemble
1022,8.73496562790956,5.97268526649236,4.905228507508297,3.5040999714932135,6.283020626596571,5.880000000000001,modeled_latent_ensemble
1023,8.743572622175536,5.899574440721311,5.198457587243275,3.072041094957975,6.4863542549019035,5.880000000000001,modeled_latent_ensemble
1024,8.762679490797469,6.126972160424323,5.104902416104011,3.1493378874814693,6.256108045192729,5.88,modeled_latent_ensemble
1025,8.885888454848141,6.104652533577628,5.032898846472256,3.111722506025095,6.264837659076881,5.880000000000001,modeled_latent_ensemble
1026,8.949342347876277,6.022496780055224,4.935826250280932,3.0881761072725857,6.404158514514983,5.88,modeled_latent_ensemble
1027,8.838114937893744,6.011406054455023,5.194886746770804,2.8822566380377896,6.473335622842641,5.88,modeled_latent_ensemble
1028,8.881510744635865,6.129463421238895,5.206456671901266,2.7761242016542953,6.40644496056968,5.880000000000001,modeled_latent_ensemble
1029,8.910358754729007,6.159555873369663,5.176394157902651,2.496972245096986,6.656718968901695,5.88,modeled_latent_ensemble
1030,8.785362750004797,6.007430055893281,5.002004937486198,3.2135163754600344,6.3916858811556905,5.880000000000001,modeled_latent_ensemble
1031,8.98310662236844,6.141768123091055,4.965201176568978,2.653783935132979,6.65614014283855,5.88,modeled_latent_ensemble
1032,8.92267936437472,6.0989340231856355,5.168638508071452,2.653755734538109,6.5559923698300855,5.880000000000001,modeled_latent_ensemble
1033,8.808843728858706,6.039650190865757,5.297354680812895,2.9988137810715823,6.255337618391061,5.880000000000001,modeled_latent_ensemble
1034,8.978797797378999,6.102313108324425,5.1580570079799,2.6699593432197384,6.490872743096939,5.88,modeled_latent_ensemble
1035,8.979259923126829,6.065611352576783,5.176684905155623,2.800916397287534,6.377527421853232,5.880000000000001,modeled_latent_ensemble
1036,8.92719917748888,6.111084362718804,5.051798730767914,2.9246669515849963,6.385250777439407,5.880000000000001,modeled_latent_ensemble
1037,8.932284209448492,6.07549257973583,5.325558285407559,2.4849123869168896,6.581752538491231,5.88,modeled_latent_ensemble
1038,8.934213445512691,6.00125130819003,4.9761271813438865,2.9116325168785355,6.576775548074858,5.88,modeled_latent_ensemble
1039,8.83692926279171,6.160946530136205,5.1709487588882626,2.795140732062237,6.436034716121587,5.88,modeled_latent_ensemble
1040,8.772490694947994,5.98930889454397,4.970737329753698,3.2418358140391232,6.425627266715217,5.880000000000001,modeled_latent_ensemble
1041,8.84796271324234,5.8578375355227,5.224192351234808,3.2678811875876006,6.202126212412551,5.880000000000001,modeled_latent_ensemble
1042,8.947673033789846,5.942375125661004,4.948981769089389,3.2348413393855724,6.32612873207419,5.88,modeled_latent_ensemble
1043,8.750793114158293,5.977469194835135,5.3043556813678805,2.9728182998496324,6.394563709789059,5.88,modeled_latent_ensemble
1044,9.002955821663697,5.961132969617859,5.096923573772256,3.112663774513654,6.226323860432536,5.880000000000001,modeled_latent_ensemble
1045,8.83133304835982,6.137645291730559,5.214814667115163,2.685547552820519,6.530659439973942,5.880000000000001,modeled_latent_ensemble
1046,8.9789108784504,5.957787683474273,5.049222120014541,3.137222131040564,6.276857187020223,5.88,modeled_latent_ensemble
1047,8.859518556675477,6.105731937717329,4.921441410038441,2.9923117231637177,6.520996372405036,5.88,modeled_latent_ensemble
1048,8.819656672949543,6.095042757982462,5.074108714533136,3.1782489429995495,6.232942911535311,5.880000000000001,modeled_latent_ensemble
1049,8.858314400047776,6.0712665888270365,5.123962108343546,3.07553312722717,6.270923775554472,5.880000000000001,modeled_latent_ensemble
1050,8.93765388515377,6.037729909766545,4.8787033342501065,3.1252985566000904,6.420614314229489,5.880000000000001,modeled_latent_ensemble
1051,8.866116108067128,6.1333766011689015,5.058292942944889,3.113629178945753,6.228585168873329,5.880000000000001,modeled_latent_ensemble
1052,8.851305027001056,6.045623420465307,5.136505467585756,3.046343025562756,6.320223059385126,5.88,modeled_latent_ensemble
1053,8.876355511442956,6.112697194599327,5.156358067024107,2.790977014805747,6.463612212127865,5.880000000000001,modeled_latent_ensemble
1054,8.77750150700777,6.0831071450777445,4.9062293318829315,3.059191898575747,6.573970117455809,5.88,modeled_latent_ensemble
1055,8.849830911584517,5.935701965792656,4.834114985639225,3.491118542623808,6.289233594359795,5.88,modeled_latent_ensemble
1056,8.872169616157494,5.992181108593669,5.110856112029995,2.9186700770630556,6.506123086155789,5.880000000000001,modeled_latent_ensemble
1057,8.808574699644042,6.034907283881032,5.075449803007856,3.037384762178413,6.443683451288658,5.88,modeled_latent_ensemble
1058,8.855822798213207,5.983863071904196,5.062603665365829,2.9205999212242792,6.5771105432924895,5.880000000000001,modeled_latent_ensemble
1059,8.907173092034226,6.087475571951563,4.905779185017022,2.980697034675949,6.518875116321242,5.88,modeled_latent_ensemble
1060,8.805828545951854,6.007362546977853,4.876452540541784,3.1654409748887122,6.544915391639798,5.88,modeled_latent_ensemble
1061,8.992188081148067,6.184654721893847,5.1661134331077125,2.6596167427279904,6.397427021122385,5.880000000000001,modeled_latent_ensemble
1062,8.820612057632452,5.878103048766515,5.104970206237049,3.3403383192207357,6.2559763681432505,5.880000000000001,modeled_latent_ensemble
1063,8.861252542072933,6.145123504528819,5.059962046270101,2.9215061843795254,6.412155722748623,5.88,modeled_latent_ensemble
1064,8.76023599249225,6.045971346752216,4.97847966750558,3.305228522982391,6.310084470267564,5.880000000000001,modeled_latent_ensemble
1065,8.753092424733573,5.953204902493245,5.242563290404535,2.864706959110481,6.5864324232581675,5.880000000000001,modeled_latent_ensemble
1066,8.848745480697874,5.964811224028639,4.996923536121527,2.9220232573996165,6.6674965017523435,5.88,modeled_latent_ensemble
1067,8.917810789057151,5.986448100728517,5.0917953378852046,3.2328653298582197,6.17108044247091,5.880000000000001,modeled_latent_ensemble
1068,8.967047714200122,5.9632649133241244,4.9070531151235635,3.066662294142552,6.495971963209639,5.880000000000001,modeled_latent_ensemble
1069,8.749451024621143,5.863946140932474,5.093448457137888,3.2290484139829028,6.4641059633255935,5.880000000000001,modeled_latent_ensemble
1070,9.012579141476674,6.064457810498736,5.2189558682400214,2.5064390174601145,6.597568162324454,5.88,modeled_latent_ensemble
1071,9.00882196148659,5.956160558836282,5.171252465578856,2.9162888777096194,6.347476136388654,5.88,modeled_latent_ensemble
1072,8.932200665540645,6.0292012208209025,5.051807340456997,2.696337608785327,6.69045316439613,5.88,modeled_latent_ensemble
1073,8.826737501171005,5.9850500429439,5.038917285682715,3.083008407934719,6.466286762267662,5.880000000000001,modeled_latent_ensemble
1074,8.808662646102311,6.012119159449082,5.101076806938308,2.982047384391344,6.496094003118956,5.88,modeled_latent_ensemble
1075,8.864567678631223,6.046471428800446,5.0610519573802994,3.080013489932885,6.347895445255147,5.880000000000001,modeled_latent_ensemble
1076,8.951989192386236,6.11158925903199,5.098061252073487,2.9865116164486203,6.251848680059669,5.880000000000001,modeled_latent_ensemble
1077,8.88974122384787,5.935007400294983,4.885975378906726,3.090451019119885,6.598824977830536,5.88,modeled_latent_ensemble
1078,8.73424422168116,5.895366689967154,4.961749120961915,3.4039727723803974,6.404667195009375,5.88,modeled_latent_ensemble
1079,8.773273449482287,6.000251606625676,4.961985113517354,3.3730051232841705,6.291484707090513,5.88,modeled_latent_ensemble
1080,8.933523055444427,6.1535051795342754,4.982170549470483,2.846438153193372,6.484363062357443,5.88,modeled_latent_ensemble
1081,8.821754776660482,5.939725044290904,5.1765709470380745,2.953058151493971,6.50889108051657,5.88,modeled_latent_ensemble
1082,9.038002704182523,5.889010529333019,5.058128605968289,2.8938719449744092,6.520986215541762,5.880000000000001,modeled_latent_ensemble
1083,8.773696042687433,6.016481055105364,5.197768593497067,2.83793884734159,6.574115461368548,5.88,modeled_latent_ensemble
1084,8.91043778218655,5.939612642190055,4.91934457381059,3.1868575292587233,6.443747472554081,5.88,modeled_latent_ensemble
1085,8.976465919827165,6.056256792652706,5.155552696793194,2.8172611545551254,6.394463436171811,5.880000000000001,modeled_latent_ensemble
1086,8.909780271754316,6.078756838690681,5.019524313905737,2.9493221548697535,6.4426164207795145,5.880000000000001,modeled_latent_ensemble
1087,8.889476066532863,5.982068479145796,4.908896075820153,3.255529162456043,6.364030216045147,5.880000000000001,modeled_latent_ensemble
1088,8.90443603577493,6.052582941926491,5.345016606169525,2.742382494209006,6.35558192192005,5.880000000000001,modeled_latent_ensemble
1089,9.038640298934553,6.074950964401366,5.00623770737756,3.076635618549065,6.203535410737457,5.88,modeled_latent_ensemble
1090,8.773862069297348,5.948974456697228,4.95473350405992,3.340143934562925,6.38228603538258,5.880000000000001,modeled_latent_ensemble
1091,8.774096991599254,6.058440200525645,5.047225905460669,2.9909321564205995,6.529304745993833,5.88,modeled_latent_ensemble
1092,8.92102475044068,6.165104808955739,5.09243095395964,2.8954647033422796,6.325974783301664,5.880000000000001,modeled_latent_ensemble
1093,8.798585410216791,6.081930810590228,5.135195766227936,2.7823824177342815,6.601905595230765,5.880000000000001,modeled_latent_ensemble
1094,9.030109855985119,6.134656898049696,5.336881800947579,2.262959336017043,6.6353921090005645,5.880000000000001,modeled_latent_ensemble
1095,8.878136476530361,6.041066614691769,5.0055998463585185,2.9964330867636737,6.478763975655678,5.88,modeled_latent_ensemble
1096,8.748115307198127,5.985144886295482,4.794238390951941,3.4966802953967315,6.37582112015772,5.880000000000001,modeled_latent_ensemble
1097,8.92047411177279,5.890144625277722,5.061407550894034,2.8719532222789343,6.656020489776519,5.880000000000001,modeled_latent_ensemble
1098,8.832762038573717,6.02801384942925,5.0990274609143516,2.866710694881653,6.573485956201028,5.880000000000001,modeled_latent_ensemble
1099,8.985748813349986,6.0746452292661335,4.9693465042881275,2.947005894971796,6.4232535581239585,5.88,modeled_latent_ensemble
1100,8.872632519568628,6.079289255197876,5.152461107670024,2.692071882127732,6.603545235435742,5.880000000000001,modeled_latent_ensemble
